Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
I GOT IT FOR CHRISTMAS ITS SO WORTH IT,it’s soooooo good and doesn’t run out fast i will be repurchasing,faithsndtrinity,26 Feb 2024,HausLabs,Lip,Yes
,Love the oil and how long it last! Great product and gives off a light pink color on your lips!,Chels313,25 Feb 2024,HausLabs,Lip,Yes
,"This is one of my go-to, favourite lip oils.   I keep this one in my purse. It gives my lips a flush of colour that really compliments my skin tone .  I love this colour!",1LCTriedIt,24 Feb 2024,HausLabs,Lip,Yes
,gaga there is nothing you can’t do! it feels so nice on my lips,ryanstarr,20 Feb 2024,HausLabs,Lip,Yes
Everyday Use,"I absolutely love this lip oil! It’s so moisturizing on my lips, the color is stunning, and is perfect for everyday use. I do have to reapply but when the oil comes off, you’re left with a soft tint afterwards.",TeddyRosas,19 Feb 2024,HausLabs,Lip,Yes
I love this,"I love this product very much, I have bought the full sized one and both the minis. Surprisingly it lasts longer then you think even for me as a person who wears this 24/7. However I have 2 slight concerns: 1 being that at this product can sometimes leak on the side when it's closed (it could be because I don't close it properly). And 2 being that sometimes the applicator brush is hard to get out of the tube and the brush hair can fall off, but that's only happened on 1 of the lip oils I purchased (it could have been faulty/deffective). But this product is still my all time favorite, I love the tint, the hydration and I believe it is a good dupe for the Dior lip oil and half the price too!",ninasl,19 Feb 2024,HausLabs,Lip,Yes
,,ivan44Life,18 Feb 2024,HausLabs,Lip,Yes
hydrating!,"I randomly picked this up one day, and it’s been a great product. I don’t wear lipstick, i like the color of my natural lips, but sometimes they need a little oomph. This is good for more of a minimal look. I’ve tried the dior lip oil and it is a sticky mess, this one actually glides on and isn’t sticky. A true lip oil. The tint is lovey and subtle and gives the perfect finish. I recommend if you just want a little color to your lips and nothing to crazy. feels like a lip oil and just glides",annieands,18 Feb 2024,HausLabs,Lip,Yes
I am on my 3rd bottle!,"I absolutely LOVE LOVE LOVE this lip oil. it is not sticky, it has no smell, it’s perfect! my only complaint is the price for how small the product is. i’ve restocked 3 times now within maybe 5 months so ya kinda expensive!!",bellsduh,18 Feb 2024,HausLabs,Lip,Yes
This product sucks,This products applicator is a stick and it’s not tinted at all💔💔💔 it was a let down,addiedanimals,13 Feb 2024,HausLabs,Lip,Yes
Leaves a pretty tint,"I used this lip oil for 2 weeks without chapstick and my lips ended up dry and cracked, so it's not hydrating for me. It also does not last very long, I would need to reapply after 30 minutes. It does leave a very pretty tint. I would buy it again but recommend use with chapstick.",Christinask1,12 Feb 2024,HausLabs,Lip,Yes
obsessed,"this is the most moisturizing lip oil I've tried, I love it! just don't pack it on. it's definitely more pink than orange, and a thick layer looks fuscia",SeriousOlive,9 Feb 2024,HausLabs,Lip,Yes
used this in my bag and so far it’s been amazing.,"After using this product I noticed my lips felt very hydrated and natural but yet glossy and pretty. The taste of this product was not my favorite but the product is amazing and you should buy!
 should 100% buy",HelloPooks,8 Feb 2024,HausLabs,Lip,Yes
"Really cute, 4/5","Super pretty:) Great lip product when you’re in a rush! I got “sheer cherry” and it’s super vibrant! The only reason why it’s 4 stars is the formula is sorta sticky, and i have to reapply every 30 minutes",hazelq6382847,8 Feb 2024,HausLabs,Lip,Yes
,"great lip oil, good formula. super lightweight, stays on well",EmmaLynn05,8 Feb 2024,HausLabs,Lip,Yes
,"I love it, it gives a nice tint to my lips and a nice shine",KellyF4,6 Feb 2024,HausLabs,Lip,Yes
Faulty Packaging,"The little hole that the applicator goes through is too small, when you pull the applicator out through it since it’s so small it scrapes off literally ALL of the product. there is only a pin size amount of product on the applicator.",Momoxoxo,5 Feb 2024,HausLabs,Lip,Yes
,"i wished i liked this more, it’s not amazing as people make it seem but it’s decent. i wish it were a bit bigger, it is a mini but it could be a little bigger especially for 14 bucks.",jailynd4,4 Feb 2024,HausLabs,Lip,Yes
"Great lip oil, bad tint","Now this lip oil I have it in three shades(hue, secondary and I think primary) and I hate the tint! The lip oil is super nourishing, I feel my lips moisturized with it. Amazing lip oil, but I hate the pink tint it leaves.. just not flattering for me.",leellia,3 Feb 2024,HausLabs,Lip,Yes
Do not waste your money!,"Not at ALL worth the money. I am so disappointed. Every color is the same, no color pay off. It does not last long at all. Extremely difficult to apply and get product on the brush. I know it says mini, but they are also SO tiny.",gatesbrooklynn,2 Feb 2024,HausLabs,Lip,Yes
,Super hydrating and not sticky at all! The sheer pink pigment is also very pretty and not too much for wearing by itself,elaniemay16,1 Feb 2024,HausLabs,Lip,Yes
,"Too sticky for me, leaves your lips so dry. Colour pay-off is good though.",Beekiee,31 Jan 2024,HausLabs,Lip,Yes
AMAZING,"I love this lip oil so much!! i was worried it was gonna make my lips look orange, but it looks just looks like a tinted pink! its not sticky and it’s adorable!!!",ChloeJae7411,29 Jan 2024,HausLabs,Lip,Yes
Amazing!!!,I love love love this lip oil!!!! Amazing shade range and very hydrating.,Ellie2400,28 Jan 2024,HausLabs,Lip,Yes
"Great product, I only wish it laster longer","After using this product for 2 weeks now, this is my assessment: the color is beautiful, sheer but with enough color that you can see some redish/pinkish color on your lips. It is not sticky, which is a big plus as I have tried other oils that are too sticky. Also, the smell is faint enough to not be a problem. My only wish is that it lasted longer.",catycre,28 Jan 2024,HausLabs,Lip,Yes
new favorite lip,"i’m so happy with the way this lip oil feels and looks. the tint is just the perfect amount for an everyday color, and it isn’t sticky.",maimaizi,27 Jan 2024,HausLabs,Lip,Yes
Packaging makes it difficult to get product out,The packaging makes it so it is impossible to get the product out. Was really disappointed because I love the full size version of this product.,SammmGrz,26 Jan 2024,HausLabs,Lip,Yes
Definitely a must have! Highly recommended,"This lip oil leaves such a beautiful tint and hydration to the lips! So many compliments when i wear this! I’ve tried other lip oils but I always gravitate towards this product, very lightweight to the lips!",itssassy,26 Jan 2024,HausLabs,Lip,Yes
Awesome Sampling of an Amazing Product!,"This Haus Labs lip oil is not only beautiful, but it has DRASTICALLY improved my lips. It is hydrating without being sticky and nourishes while you wear it. I'm glad to have bought this mini pack because I don't think I would have initially gravitated toward the colored oils, but 'Secondary' (the middle shade) has easily become my favorite lip product. I get compliments every time I wear any of these oils, and my lips are more hydrated, plump, and healthy than ever. LOVE this!",CassForTheCaps,26 Jan 2024,HausLabs,Lip,Yes
Tiny & gross,These lip oil are teeny tiny and smell and taste awful don’t get them it’s not worth the price.,missyitgirl,24 Jan 2024,HausLabs,Lip,Yes
,I love this! It was definitely a bit of a splurge but it’s lasted me a while. You have to reapply every so often but lives such a cute shine/tint.,veeohletuh,24 Jan 2024,HausLabs,Lip,Yes
NO COLOR,"I had been wanting to try these and finally pulled the trigger due to the colors. I was very disappointed when I looked at the tubes, but even more so once I swiped them on my hand. I cannot even see where I swiped them. No color payoff. Additionally, very small for the price. This is my first Haus Labs purchase and I am not impressed. I can get a better lip oil for $6 on Amazon.",GailinGV,24 Jan 2024,HausLabs,Lip,Yes
A love of mine…,"It leaves my lips hydrated and doesn’t feel sticky or heavy. I also like that it gives me a bit of a tint and no too glossy looking, but p.s. don’t leave it in the car on a hot day; It’ll never stop leaking!",Layla369,24 Jan 2024,HausLabs,Lip,Yes
,such a good product. feels very nice on my lips and the colors are natural,Lindsay987,23 Jan 2024,HausLabs,Lip,Yes
love,i love ittttt the only reason i rated 4 stars was because  the applicator is kinda rough compared to the dior lip oil but i love it great color and not sticky at all,maymay58,21 Jan 2024,HausLabs,Lip,Yes
Not great,"I wanted a lip oil but it’s a slight tint, and this seemed to work but stained my lips darker after using it only twice",wnjejwkdh,19 Jan 2024,HausLabs,Lip,Yes
BEST LIP OIL EVER,"I love this lip oil so much, definitely my favorite one I own. I’ve tried so many others and this one is just consistently my favorite. The tint is amazing and it’s so glossy. If you’re considering it, BUY IT!!!",haiIeyyyyyy,18 Jan 2024,HausLabs,Lip,Yes
,By far the best lip oil I’ve used. It has the perfect amount of tint and isn’t too thick or sticky. I use this every day,tdiabo,17 Jan 2024,HausLabs,Lip,Yes
Love the stain,I love this lip oil and it lives such a beautiful tint after the oil wears off. I get so many compliments on it and I for sure will continue buying it.,yesley,17 Jan 2024,HausLabs,Lip,Yes
,Always a repurchase of mine! Love having this in my makeup bag and can't go without!,HeaganNicole,16 Jan 2024,HausLabs,Lip,Yes
Do not purchase,"Horrible product- it looks like the Dior packaging- so they probably use the same manufacturer- but the oil itself has no tint , the texture sucks - feels like a dollar store product",faye13,15 Jan 2024,HausLabs,Lip,Yes
No good,It made my lips itch and then I got a white itchy spot of my lips. Not good at all.,davidsonsd,15 Jan 2024,HausLabs,Lip,Yes
an everyday product,this is amazing!! tinted my lips just how i wanted and looks beautiful on the lips,kengg,14 Jan 2024,HausLabs,Lip,Yes
Poor applicator,I love this product and color but I’m not a big fan of the applicator it doesn’t get much lip oil on.  I do recommend the pink one,slay2828,14 Jan 2024,HausLabs,Lip,Yes
,Amazing product! Color is great and my lips stayed do soft! Will purchase again.,KimmiCoco,14 Jan 2024,HausLabs,Lip,Yes
Everyday daily use since I bought my first!,"Love love love. I bought the mini on a whim by the check out and that was gone in about three weeks then I went for the 7ml and that was gone in just under four weeks. I use it every day, it’s not sticky, and actually leaves my lips feeling soft.I am going onto my thirdt",,14 Jan 2024,HausLabs,Lip,Yes
Must have!,I absolutely love this! It’s so hydrating and the colors are beautiful,Eschef,12 Jan 2024,HausLabs,Lip,Yes
