Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
"Amazingly effective, love!",3 Jan 2025,mrslos04,"This mascara is absolutely the best one I’ve ever used! I thought others were great but this one blew them away. 
**I received this product in exchange for my honest review**
You can see with the pic posted just how well it coats the lash and makes your eyes pop! It’s easy to apply, no clumping on the lashes. I’ve found it stays put way better than other products I’ve used. The price is amazing for the quality, I’ll certainly be buying again when this one runs out. The brush applies the product evenly, for me one application is all that’s needed. I do think using an eyelash curler first would really look great. No irritation and easy to remove at the end of the day.",Fenty Beauty,Mascara,Yes
Best of both worlds,3 Jan 2025,sarahm5,Just got this mascara for the first time did my full face of makeup. It looks really good and applied well. I cried probably 30 minutes after I put it on and it didn’t even roll down my face. Obviously had to redo my full face ofmakeup and when I was taking it off it came off so easy,Fenty Beauty,Mascara,Yes
Raccoon eyes within a few hours,3 Jan 2025,ladyinredbites,"I wanted to like this mascara. I tried under several varying conditions and all of them ended in dark bags under my eyes and smudging.

I don’t wear mascara on my bottom lashes and have very long upper lashes.  After a few hours of wearing this mascara I had dark smudges in the tear trough area.",Fenty Beauty,Mascara,Yes
Love this!,3 Jan 2025,elenamo,Love this mascara! Gave me volume and length! The packaging is sleek and glides on nice on the lashes! No crazy smell either! Would purchase in future!,Fenty Beauty,Mascara,Yes
Free for review,3 Jan 2025,Bealbeauty,"I received this free for review. This claims to be big, bold, thick, voluminous. It claims to be Sweat-, humidity-, & transfer-resistant. I find it lasts through a 12 hour work day. It has minimal curl and lift.
It has a standard bristle brush. I find it clumps less than my drugstore mascara. It does look bold and more dramatic than my drugstore mascara. It comes in a lightweight package. It didn't feel too heavy in my hands, which some might not like the light plastic. It is water resistant, but but water proof. It will smudge in water. Overall, a decent mascara.",Fenty Beauty,Mascara,Yes
,3 Jan 2025,Desmest,"I received this product free for testing. This products packaging is cute and application is easy enough, but it is a little wet so it can be messy. It also has a lot of fall out throughout the day. This seems like a cheaper value, but it does its job if you can deal with that. In the photos was when I first applied it and the last one is at the end of the day, the lighting is darker but you can see the fallout.",Fenty Beauty,Mascara,Yes
Good,2 Jan 2025,purple620,"The package was super cool love black. It really didn't have a scent, I noticed. Easy to apply like the brush. Great value for the price. It was very thick on lash. Love i was given chance to review",Fenty Beauty,Mascara,Yes
Great mascara,2 Jan 2025,edenbridge15,It’s a great mascara. Nice packaging and not a lot of flaking. It’s a great mascara. Nice packaging and not a lot of flaking. It’s a great mascara. Nice packaging and not a lot of flaking.,Fenty Beauty,Mascara,Yes
Pretty good,2 Jan 2025,DestinyLynn97,It's a pretty good mascara and I use it in my regular rotation. My only complaint is that it's a little bit dry so it does clump up and flake a little bit but it's still good. I'd recommend trying it if you're on the fence,Fenty Beauty,Mascara,Yes
Cute!,2 Jan 2025,victoria1123xox,I really like this Fenty beauty mascara. The packaging is adorable and I love the tube. I think it applies really nicely and it has soft bristles. If that is something you seek out.,Fenty Beauty,Mascara,Yes
Great mascara!,2 Jan 2025,RonaG,"Cute packaging. No obvious scent. Smooth application, no clumps. Black color that looks pretty for a great value. Lengthens lashes. Highly recommend.",Fenty Beauty,Mascara,Yes
Amazing fullness!,2 Jan 2025,CMTafur,"Fenty Beauty by Rihanna mascara is AWESOME!  The formula is rich and ultra-black, providing intense length and volume in just a few strokes. It doesn't clump or flake, making it perfect for all-day wear. The brush design is perfect, snatching even the tiniest lashes for a full, fanned-out effect. Whether you’re aiming for a subtle daytime look or bold, sultry eyes, this mascara delivers. Plus, the sleek packaging adds a touch of luxury to your makeup bag. Overall, it’s a must-have for anyone who loves defined, impactful lashes.",Fenty Beauty,Mascara,Yes
Really made my lashes pop!,2 Jan 2025,jagruti6,"This came well packaged and looks so cute. The marasca applies easily and really gave great definition to my lashes. It smells pleasant and I did not need to apply a lot to get the desired effect, which is great because it means that it will last for a long time.",Fenty Beauty,Mascara,Yes
Fluffy,2 Jan 2025,KittenswithPupp,"I really like this mascara. I have short, straight lashes and I didn't find this more volumizing than any other mascara. However, I did find that it makes my lashes extremely fluttery and curled and it lasts all day. It's a drier formula with a narrower brush, which makes it very easy to get the mascara all the way down to my lash roots and keep all my lashes separated. I don't believe this is waterproof, but I haven't noticed any smudging and it comes off easily and cleanly with cleansing balm. And a tiny detail, but the tube is a sort of prism, which is great because it doesn't roll away. 

My only con is that it does tend to leave little uneven clumps and bits. A quick pass over with the wand will remove/cover them, but it does take some extra care and patience.",Fenty Beauty,Mascara,Yes
My new favorite mascara,1 Jan 2025,jxharis,"Fenty Beauty’s Hella Thicc Mascara is a game-changer for anyone craving bold, voluminous lashes! The creamy, non-clumping formula glides on effortlessly, coating every lash from root to tip for a full-fan effect. I love how it adds dramatic volume without feeling heavy, making it perfect for both everyday wear and glam looks. The hourglass-shaped brush grabs every lash, even those tiny inner corners, for a lifted, eye-opening finish. Plus, it lasts all day without smudging or flaking. If you’re looking for a mascara that delivers big, bold results, this is it! Highly recommend.",Fenty Beauty,Mascara,Yes
Fluffy applicator maker lashes thick.. transfers,1 Jan 2025,MarieDon,I received this product free for review.  It has a very fluffy applicator which I didn’t love.  It did make my lashes appear thicker however I had transfer unit my eyes after only a few hours of wear.,Fenty Beauty,Mascara,Yes
,1 Jan 2025,iaredeema,Loved this mascara! Gives great volume with just a few strokes. May clump a little and give you spider lashes if applied too much but overall great volume if done just right.,Fenty Beauty,Mascara,Yes
Lots of volume but heavy,1 Jan 2025,MakaylaKimtae,"This is an okay mascara. Going on there’s pretty much no clumping and the lashes look pretty thicc and lifted. But after about 20 minutes the curl had fallen. Overall this mascara has a very wet formula and could weigh down lashes. As for the wear test, at the end of the day it had flaked A LOT.",Fenty Beauty,Mascara,Yes
Very smart,1 Jan 2025,cam5home,"At first I was confused by the shape, but honestly after using it and not having it roll off the counter I’m forever grateful for our girl for thinking through everything. Honestly it’s a good formula too. It looks good and lasted all day so I’m happy.",Fenty Beauty,Mascara,Yes
,1 Jan 2025,ndb15,I felt like the mascara is pretty average. I was really excited to try the product since I’ve tried other Fenty products and have loved them. The mascara left clumps.,Fenty Beauty,Mascara,Yes
Doesn’t reflect the name,1 Jan 2025,fabdarlin,This mascara is called Hella Thick and unfortunately it doesn’t feel hella thick at all when you look at the lashes. The lashes look a little bit more than natural but not dramatically thick at all. That being said it’s not a bad mascara and I would still use it. I think the packaging is very unique and cool. The brush is fine I had no issues with it. Overall I just think that if you are gonna claim this as hella thick it needs to live up to that.,Fenty Beauty,Mascara,Yes
It’s alright,1 Jan 2025,MIMIf1991,"I liked this mascara but found it super difficult to remove - even with makeup remover I had a line of darkness under my eyes. I have pretty delicate lashes so I noticed I didn’t reach for the mascara as often as some of my other favorites. That said, it’s definitely lengthening and gives a sort of clumpy look that’s in style these days.",Fenty Beauty,Mascara,Yes
My favorite mascara!!!,31 Dec 2024,Tricascorner,"This mascara really surprised me. Packaging was standard but the product itself was not your run of the mill bottle shape. The wand allows great application and definition, so that each lash is coated. It has a  no clump formula. Hands down my favorite this year!",Fenty Beauty,Mascara,Yes
perfect thick lashes but smudges & flakes,31 Dec 2024,EllenT47,"Ad, This was gifted from influenster! I wanted to love this. The formula is the perfect balance of wet & dry. It is exactly what it says: hella thicc, and I love that for my thin lashes. I did not have to build more than one coat to get the look I was going for! Unfortunately, on my lower lashes, it smudged and flaked really bad after only an hour of wear and it got worse when I would wear it all day long. That is a deal breaker for me :/",Fenty Beauty,Mascara,Yes
