Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
don’t buy,evelynxclaire,5 Mar 2024,got this as a gift and its super bad dries out quickly and smudges like crazy. also added no length or volume to my lashes,Tilbury,Mascara,No
Runs,Lynn1727,5 Mar 2024,"After one hour of wear it looked as though I had little bruises under my eyes. I wiped them away. Next time I looked in the mirror, more and darker. It did this alllll day long. I am returning the product.",Tilbury,Mascara,No
Berry pretty,JDizzle90,3 Mar 2024,Very surprised at how flattering it is and I love the color. It is subtle but beautiful.,Tilbury,Mascara,No
One of the best mascaras I've ever used!,BbfluxBARBIE,3 Mar 2024,"I typically use tubing mascaras as I love how long they last and how they tend not to flake (I use Blinc).   That being said, this is the absolute best non-tubing mascara I've ever used.   The wand is fantastic with a flat center between two combs so you can thicken the mascara then slightly turn the wand so the comb end, which evenly spreads the formula through your lashes.   The result is beautiful!   I've had this tube over a month now and NO CLUMPS.   Not sure what other people are doing or if they just don't know how to use the wand properly but I have had ZERO issues.  In fact, I'm definitely buying this on repeat from now on.",Tilbury,Mascara,No
Hit or Miss,angelbabyxox33,2 Mar 2024,"Coming from someone with pretty long lashes, I was pretty disappointed when I put this on. the first time I wore the mascara, it looked amazing without a single clump, but the 2nd wear it didn't do much at all. It kind of just clumped and I believe that there are much better mascaras at the drug store for cheaper, but everyones eyelashes are different.",Tilbury,Mascara,No
pretty good for the price,Murph31,28 Feb 2024,clumps a bit and i can't get my bottom lashes but other than that its pretty good and lifts my lashes A LOT which is what i need,Tilbury,Mascara,No
Dry and crusty,user192847279,27 Feb 2024,"Very drying and smudges all over your undereyes. It also does not hold for more than a few hours. I like charlotte tilbury, but this product is a no for me.",Tilbury,Mascara,No
,BrieVDP,26 Feb 2024,"I get complimented on this mascara (berry brown color) constantly! It’s subtle but impactful. My only complaint is the wand. The wand n sucks. I wish it had the wand of the Ilia limitless mascara. It takes several brushes to apply,  so it adds time to my",Tilbury,Mascara,No
Sadly disappointed,Spaghettina,24 Feb 2024,"I have been wanting to try this for a while, sadly it really didn’t work for me. The color looks just weird, kind of red but not flattering. Will go back to Too Faced brown mascara, still my fav.",Tilbury,Mascara,No
Nope,sarahtuch,23 Feb 2024,It was cute once. Just once. Then it flaked and clumped my eyelashes and it feels like there’s no product in there? Doesn’t hold a curl or add volume at all so no idea what that claim is.,Tilbury,Mascara,No
dry,CambreeA,22 Feb 2024,literally a one time use and its so dry and flake. definitely dont recommend,Tilbury,Mascara,No
BOOOO,qbdosndma,19 Feb 2024,"This stuff is a MESS. The wand sucks, gets product all over your eyelid while applying. This mascara just clumps all my lashes together. It looks soooo bad. Genuinely the worst mascara I’ve ever tried.",Tilbury,Mascara,No
Best brown mascara!!!,livvyluvsuxox,19 Feb 2024,"Love!! Great color, it brings out the honey in my eyes and I adore the wand, makes application so easy.",Tilbury,Mascara,No
,meggiejk,17 Feb 2024,"Love this formula and color looks amazing, I am a redhead so it’s hard to find mascara that looks right and the shade fits perfect!",Tilbury,Mascara,No
My favourite,apoloziuk,16 Feb 2024,My favourite mascara right now. Amazing colour for green eyes and I like how it makes my eyelashes longer. I’ve heard some people saying packaging is not closing fully and it’s drying faster. So I always make sure I close it really good.,Tilbury,Mascara,No
Not for me,anbelblack,16 Feb 2024,I usually love Charlotte Tilbury but this was not great. It left black smudges under my eyes and on my eyelids. I was constantly having to check a mirror the day I tried this.,Tilbury,Mascara,No
HATE THE WAND.,MorganOx3,13 Feb 2024,"The ""Dream Pop"" color is great and looks great with my red hair. I also really like the formula. However, the wand is awful. I tried using it as instructed and it is so tedious and unnecessary. I won't be purchasing again. Please replace the wand with one that works.",Tilbury,Mascara,No
,meganreilly11,12 Feb 2024,"As a mascara lover, I saw this wand and was immediately interested. I couldn’t have been more disappointed. Drying, does not lengthen, flaky, and transferred easily onto my eyelid. Easily the worst mascara I’ve tried this year.",Tilbury,Mascara,No
Not worth it,V1299,12 Feb 2024,My product only came with the box and the product wasn't there--I got another one and it ended up being dry and flaky.,Tilbury,Mascara,No
Not worth it,Nicohar,11 Feb 2024,Creates nice length and volume is OK. Absolutely hated that it smudges so quickly and gives me raccoon eyes.,Tilbury,Mascara,No
pretty bad,ilovecats8,11 Feb 2024,"Wow, this mascara is definitely not worth the hype at all, it made my lashes clumpy and stuck together, the formula was dry as well. Unfortunate cause I wanted to like this mascara, cute packaging tho",Tilbury,Mascara,No
Not worth the price,slc188s,10 Feb 2024,"Not easy to apply, didn’t look like I had mascara on. Very flaky and lots of fall out. I had forgotten I bought it so by the time I tried it I was beyond the return window.",Tilbury,Mascara,No
"Doesn't dry, leaves smudges",CurlyQCutie,9 Feb 2024,"I give it credit for giving good definition and Volume, but it never dries. Takes forever, and therefore causes smudges under my eyes. I really did love the application  and thought I found my new mascara, until finishing my makeup and seeing that it remained tacky 6 hours later",Tilbury,Mascara,No
Made my lashes 10x longer,lizaruw,8 Feb 2024,This made my lashes SO long I loved the length it gave them without drying them out. One thing i would say is that it goes on very wet so I like to brush my lashes out after I apply but nothing wrong with that. I love this product and would 10/10 recommend!,Tilbury,Mascara,No
Pass.,flashb,6 Feb 2024,So underwhelming. Barely does anything even after 10 swipes. Every drugstore mascara I have ever used has been better than this.,Tilbury,Mascara,No
Should not be part of your routine,Poshdoll217,4 Feb 2024,"Waste of time buying this . 
I get my lashes done but wanted a mascara in between appointments. Made my eyes super blood shot and itchy. 30 minutes of applying it was already underneath my eyes, look liked I had been out all night. 
Disappointed",Tilbury,Mascara,No
New Holy Grail!,Lysa13,3 Feb 2024,"I love this! Never gets clumpy on me, doesn’t flake off, and easy to remove with face wash. This makes my lashes look longer but still natural.",Tilbury,Mascara,No
Worst experience ever ￼,AmouraSkye1,3 Feb 2024,I really wanted to try this mascara. I ordered it online. It came to the house a couple days later the mascara was dried out in the mascara one got stuck in the tube. I will never order mascara online. Only in the store. ￼,Tilbury,Mascara,No
,AnaLunc,3 Feb 2024,I get so many compliments on this mascara! Highly recommend if you want a brown/purple mascara,Tilbury,Mascara,No
My Go-To,KatieLohan,2 Feb 2024,"I absolutely love this mascara because it makes my lashes look so natural and beautiful. I have never ever been worried about clumps while using this. I use it everyday and when I try something else I just go back to it. Occasionally it gets under my eyes over the day, not recommended as pool ready. Overall great product worth the money.",Tilbury,Mascara,No
Not worth it.,Gracielynne23,29 Jan 2024,"Love the mascara and the wand, only problem is it sheds like crazy, very disappointing for it being a higher end mascara. I’ve only used covergirl mascara (which I was not a fan of for the same reason) and sky high (which I love for its longevity but I wanted something higher quality) so this was in the middle of those two for me. The formula itself feels light while noticeable making my lashes longer and darker.  Overall three out of five stars for not being an all day mascara,",Tilbury,Mascara,No
,katmur11,28 Jan 2024,"Completely dried up when I opened it. Idk if I was sent an old one or if the seal was broken, but very disappointed either way.",Tilbury,Mascara,No
Good but not great,NIcoleargenal,25 Jan 2024,"I love the way it goes on and makes my lashes looks. They don’t clump and it does elongate them, however, the formula runs under the eyes regardless how careful you are applicating.",Tilbury,Mascara,No
Smudges and messy to put on,gotitfrommymama,25 Jan 2024,This is the worst mascara I’ve ever had and I’ve been wearing mascara for over 30 years. I used and then went to my interview when I came home and looked in the mirror I was so embarrassed. It was all over my upper lid and lower lid. I looked like I was crying. I’ve never had a mascara do that.,Tilbury,Mascara,No
,mi3k,24 Jan 2024,"I don’t get the hype - is just fine going on (nothing special), and I get below eye raccoon effect by late afternoon. Disappointing. Won’t repurchase.",Tilbury,Mascara,No
Must have,irisolveraaa,24 Jan 2024,I’m been on a hunt for a new mascara for fine lashes and baby this is the one that I’ve been looking for! My lashes stay plump and up all day long and definitely gives me a confidence boost!,Tilbury,Mascara,No
Will run and burn your eyes!,Baloosmom,24 Jan 2024,The first time I used it we went to dinner and by the time we got to the restaurant my eyes were on fire from it running. I wiped it off probably 50 times and it continued to run with just water. So embarrassing!,Tilbury,Mascara,No
