Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
The new scents are amazing!,eewelsh04,"I got the black cherry scent, I smelled them in store and liked that one the most. I also love the color! It’s a beautiful sheer berry that looks so good on my pale skin. I’ve already gone through 3 of these lip oils, so I know I’ll love the formula. Super hydrating, glossy, shiny, and just overall great.",27 Jul 2024,Fenty Beauty,Lip,Yes
Please don’t buy,allichito,Please don’t spend your money on this. This lip oil does not last longer than 15 minutes and is the opposite of hydrating. Not worth the hype!,25 Jul 2024,Fenty Beauty,Lip,Yes
AMAZING,Disneygirl908,This is my FAVORITE lippe!!! It’s so underrated and when my lips are horribly chapped and dry this is the only thing that helps!!,23 Jul 2024,Fenty Beauty,Lip,Yes
,Cecemakeupworld,I recently purchased this lip oil it smells amazing and is non sticky. My girlfriend even loves it as well on top of everything the packaging is cute and easy just to put in your purse. For the price there is expensive expensive cheaper options but I was not disappointed it’s a mess if you’re willing to pay a little extra.,22 Jul 2024,Fenty Beauty,Lip,Yes
BEST LIP OIL EVER!!!💗🍒,LiliWallace,literally the best lip oil ever!! makes my lips silky smooth and shiny. works great as a lip mask as well before bed. i love the big applicator and the cherry scent!! you have to try this out!!!,22 Jul 2024,Fenty Beauty,Lip,Yes
IMMEDIATELY YES,MyNijahDarling,"My absolute favorite lip product. It's hydrating, shiny, coats evenly, the applicator is perfect for girls with lips like myself. I love everything about this product! Never change!",21 Jul 2024,Fenty Beauty,Lip,Yes
Ugh I love Fenty but…,yoya747,This made my lips peel. Barely any color and the shine wasn’t that great. Returned!,20 Jul 2024,Fenty Beauty,Lip,Yes
Best lip oil in the world ,Sloaneswifty,I love this product. My lips have improved and they’re not chapped. It is my favorite. I’ve gone through so many of these definitely recommend.,20 Jul 2024,Fenty Beauty,Lip,Yes
,Addyu13,"I LOVE THIS! I wanted to try it for the longest time and just bought it a few weeks ago and have been using it constantly. I would describe the scent as more fruity than cherry, it’s not overly strong and isnt medicinal.  The only reason I have it four stars would be the longevity of it, but honestly it’s still really good. I have never gotten compliments on my lips more than when I wear this oil.",18 Jul 2024,Fenty Beauty,Lip,Yes
Great but…,slayerpreppy,"After 2 weeks of using everyday the bottle becomes empty. This is one of my favorite lip products! its so hydrating, and smells amazing! My only problem is the cap. as many people mentioned the cap cracks. once it cracks, it comes off. i had s problem with kalahari melon. it cracked snd was sticky under. all you have to do is screw the small cap off and you can use it again. packaging should be better which takes one star away from me.",18 Jul 2024,Fenty Beauty,Lip,Yes
Best lip oil I've used!,kathryn9438,"Yall this is my favorite lip product. I use it all throughout the day, it pairs so good over my tinted balms I use, like pink honey from Clinique. And I've always had issues with lip oils drying out my lips. I'm on my second  tube and I couldn't be happier with a lip product. This is perfect for me and I have the dragon fruit one in my cart right now. I can't wait 😄",18 Jul 2024,Fenty Beauty,Lip,Yes
,sammy56712,loveeeeeee makes my lips soooo glazed!!!!!!!!!!!!!!!!,16 Jul 2024,Fenty Beauty,Lip,Yes
New colors are total hits!,luv2dreame,Love that the 2 new colors both show up on my lips and give them a hint of tint! Same lightweight moisturizing formula - definitely my go to lip oil,16 Jul 2024,Fenty Beauty,Lip,Yes
Not worth the hype,LDIAZ7636,"Had to try this because all the hype. Disappointed, it is sticky and definitely not work the price. Returning this one!",15 Jul 2024,Fenty Beauty,Lip,Yes
RIRI THIS IS MAGNIFICENT 💕,Leaalex,THERES only one word to  describe this lip oil:  AMAZING it’s very moisturizing very light easily my favourite lip oil in the world can’t wait to try the new shades/flavours.,14 Jul 2024,Fenty Beauty,Lip,Yes
Soft and moisturizing,Paahi,It’s super soft and moisturizing it’s probably my favourite lip oil ever. The only problem is that once you take the applicator out there’s not much product but other than that it’s a great lip oil.,14 Jul 2024,Fenty Beauty,Lip,Yes
,kamrynns,I LOVE THIS LIP OIL SO MUCH ITS MY FAVORITE IM ON MY 2ND TUBE😀👍,13 Jul 2024,Fenty Beauty,Lip,Yes
,BlueStary,"Its filled less then half, doesn’t moisturize my lips, stays on my lips for like 3 minutes then vanishes. Super weird and waste of money.",12 Jul 2024,Fenty Beauty,Lip,Yes
Love u riri,yamile30,"so hydrating for me as a girl who has tried all the drugstore lip balms and chapsticks, a few glossy  lip balms. the doefoot is soft and the gloss is there yall. i definitely recommend!!",12 Jul 2024,Fenty Beauty,Lip,Yes
,il0vemakeupxoxo,"i love this lip treatment!! it is so lightweight and smells sooo yummy, and i love the hint of pink it has! it’s slick and not sticky at all which is also great!",11 Jul 2024,Fenty Beauty,Lip,Yes
"A little pricey for a lip oil, but a great product",Zspark,I’ve used this product on multiple occasions and it hydrates my lips quickly. I only use a small amount every time because the consistency is a little too sticky for me and I don’t like how my hair gets stuck in it and then is sticky when I pull it away. The lip oil is in my opinion too expensive for what it is. But I still like the product and it adds a nice sheen to my lips that is very pretty.,8 Jul 2024,Fenty Beauty,Lip,Yes
PLS PLS BUY MY FAV OMG 😻,oslad,I BOUGHT THIS FOR FUNSIES AND OBESSED I LOVE THE DOE FOOT APPLICATOR PERFECT 😍 SO MUCH PRODUCT IS IN THE DOE FOOT ITSELF FORMULA SOOOOO HYDRATING OMG HOLY GRAIL BABE BUY!!! 🥰🥰🤗🤗🤗🥳🥳😘😘😛😊😊🤭🤗🤗🥳🤪🥵🥶😒🥵😊🤗🫣🥶🥶🥶🥹😃😁😆😆😆😄😨😛🥵😌😇😇,7 Jul 2024,Fenty Beauty,Lip,Yes
,keyabeyah,It's more like a lipgloss then a lip oil. Feels sticky on the lips. Smells good though.,6 Jul 2024,Fenty Beauty,Lip,Yes
BEST LIP OIL KNOWN TO MAN,be0mgyuzzz,"I LOVE THIS PRODUCT SMMM‼️‼️ i literally use it every day over the rom&nd juicy lasting tint !! it's a bit sticky but i don't mind it. it LEAKS, which is not sigma😔. it also has a slight pink tint to it !! it also SMELLS SO GOOD. anyway i really recommend this lippie !!",3 Jul 2024,Fenty Beauty,Lip,Yes
this is a top 5 in all my puppies,allisonon,this is very good because it smells just like cherry and the applicator is soft and i really like it,3 Jul 2024,Fenty Beauty,Lip,Yes
My new favourite lip oil!,Sial888,"I have had this product for 4 days and it is already my favourite lip oil. It has a phenomenal shine to it and it lasts for hours after application. The wand is the perfect size and picks up the perfect amount of product. It also smells amazing. This is the best lip oil I have ever tried and if you get it, trust me you won’t regret it.",2 Jul 2024,Fenty Beauty,Lip,Yes
💄🖤,MAnali10,"I love this lip oil, smells great and hydrates my lips almost instantly.",2 Jul 2024,Fenty Beauty,Lip,Yes
Super glossy! Must have in my routine!,fideli,The first time I tried it it I immediately recognized how amazingly glossy it was and the smell was super nice! It stayed on for about 4 hours before I reapplied my lips were much smoother after use so overall I think this is a super good product!,1 Jul 2024,Fenty Beauty,Lip,Yes
Hydration!,cindarenee,"It was sticky feeling at first but quickly went away, lasted around 5 hours and my lips were still hydrated, not the usually filmy feeling I have from other products.",29 Jun 2024,Fenty Beauty,Lip,Yes
,Ybeautyss,"Love this!! Feels great on the lips, smells good and it feels hydrating.",29 Jun 2024,Fenty Beauty,Lip,Yes
ADDICTED,Ennaisee,Best lip oil ever!! Love the smell and keep my lips hydrated,28 Jun 2024,Fenty Beauty,Lip,Yes
Robyn did her big one,jopreshh,"I love the smell of this lip oil! I’m not usually a cherry fan but this is amazing. It wears for long, applies smoothly and has an amazing overall wear experience. I want to try the melon flavor next ❤️ 10/10!",25 Jun 2024,Fenty Beauty,Lip,Yes
Great oil but bad packaging,Melanieg722,The lip oil is amazing but I have purchased two of these and halfway through the top comes unconnected to the lip oil and it’s very frustrating. Crack in the top too. Both times!,23 Jun 2024,Fenty Beauty,Lip,Yes
Yummy taste (hydrating),Kora13,I love this it makes my lips so hydrated and it smells and tastes so yummy it’s very small but really really good!,20 Jun 2024,Fenty Beauty,Lip,Yes
This is a brand name buy over functionality,CaitlinSE,"I love Rihanna, I wasn’t a fan of the lip oil be honest. It felt super sticky and not as nourishing as I thought it would feel on the lips. The elf lip oil or NYX or whatever brand you’re into is probably more affordable and does the same thing but not as sticky and more shades.",20 Jun 2024,Fenty Beauty,Lip,Yes
Best lip product for glossy lips,cora144,"This is my favorite lip product ever. Perfect applicator (very thick), smells awesome, super shiny and glossy, not sticky whatsoever, cute packaging, etc. It doesnt have any color tbh but I don’t think it’s meant to have any anyway. My only issue is that it’s pretty expensive for the amount that you get",19 Jun 2024,Fenty Beauty,Lip,Yes
Best lip oil out there,,"This lip oil is amazing, super hydrating and love the color. Imo it’s the best one out there and totally worth it. Only bad thing is that it’s very expensive for the amount you get",18 Jun 2024,Fenty Beauty,Lip,Yes
So good,cherrydigarcia,"It smells good, it's not sticky, it's not drying, it goes on smooth. I absolutely love it!",15 Jun 2024,Fenty Beauty,Lip,Yes
My fav lip product!,michellengo2,"I love cherry anything--flavors, scents, etc--so if you're not a fan of cherry, this might not be for you. Super hydrating, I wear it during the day and also at night right before bed and this leaves my lips moisturized when I wake up. Gives a nice gloss without feeling sticky nor oily. My type of lip oil!",10 Jun 2024,Fenty Beauty,Lip,Yes
,Bails34,"I absolutely love this lip oil! it isn’t sticky, and it’s not oily like the gisou lip oil. it is really hydrating and it lasts a really long time.",7 Jun 2024,Fenty Beauty,Lip,Yes
Another hit for Fenty lip!!,ffsgirl,"Like other Fenty lip products I’ve tried, I love it! 
Taking off one star as I agree with other reviewers it doesn’t last long enough. 
Love the applicator! 
Also love the applicator.",6 Jun 2024,Fenty Beauty,Lip,Yes
,Maddyat,"This lip oil is very nice and it smells sooo good! I love it, but I’ve had it for a few weeks now and it started to get little cracks on the cap from out of nowhere… But I would still recommend if you are looking for a good lip oil!",5 Jun 2024,Fenty Beauty,Lip,Yes
Dig it!,Allnicknmstaken,I like how this gloss has an aroma but is not sweet. Long lasting gloss!,4 Jun 2024,Fenty Beauty,Lip,Yes
,WOWZA53,,2 Jun 2024,Fenty Beauty,Lip,Yes
,,"I recently purchased two lip oils from Sephora. They were fantastic at first, providing a smooth, glossy finish. Unfortunately, both caps came off after a while, and now it's really hard to twist them back on and use the lip oil. This has made them inconvenient to carry and use.",2 Jun 2024,Fenty Beauty,Lip,Yes
Love love love!,,"I love this! Light scent/taste and no distinguishable tint once applied. I do find it nice and hydrating, not gritty or sticky. I carry it in my pocket at work and reapply throughout my shift. Will be buying again!",2 Jun 2024,Fenty Beauty,Lip,Yes
