ReviewText,Title,Date,UserID,Brand,Product,CelebrityBranded
absolutely loveee this blush omg. a little goes a long away!,,4 Oct 2023,ABP2025,Fenty Beauty,Blush,Yes
pretty color but not very pigmented and does not last long at alll! however i love all the options i f shades and how shimmery this one is!,prettiest blush ever but doesn’t last long,24 Sep 2023,mmeeiillaa,Fenty Beauty,Blush,Yes
"Very cute color, i have pale skin and this looks nice, but it isnt very pigmented, you have to use quite a bit of the product",,23 Sep 2023,leweav,Fenty Beauty,Blush,Yes
i always wear this to work and it actually lasts all day.,,23 Sep 2023,laure09,Fenty Beauty,Blush,Yes
"I love the colour, but these Fenty cream blushes just dont seem to last on my skin. My cheeks are not oily, so it's a shame. I've tried with two different colours now and can't say I'll purchase again.",,18 Sep 2023,ston3f0x,Fenty Beauty,Blush,Yes
"Big melons is the best cream blush EVER. Dont let the bright color intimidate you, with a light hand its a pretty peach color and with a heavier hand its a beachy fresh pop of coral. Absolute holy grail of a blush, so versatile!",Thank you Ri,15 Sep 2023,nihaddy,Fenty Beauty,Blush,Yes
Lovely blush that's easy to apply with my fingers. The creamy consistency feels hydrating. I've been using this for about 6 months and it hasn't caused any breakouts. The shade Strawberry Drip creates a very fresh-faced look,Easy to use,10 Sep 2023,magnoliagrows,Fenty Beauty,Blush,Yes
I don’t usually use blush but let me tell you this is an AMAZING blush to start I loved it!,,10 Sep 2023,IzzyEs01,Fenty Beauty,Blush,Yes
I look more “alive” with this color on my cheeks.  So glad I found this product with the help of the sales person.  It blends easily and lasts long.  Does not make me look like a clown.,Looks natural,8 Sep 2023,emisue73,Fenty Beauty,Blush,Yes
"I bought this just after the Rhianna Super Bowl halftime show when everyone was doing full face of Fenty product.  Prior to that I had only tried lip products from Fenty and I loved them.  I have very fair skin, so product will show up on my face pretty much whatever it is.  This cream blush in Petal Poppin did not show up at all.  No color payout.  I chose to give 3 stars because I also got the same product in the color Summertime Wine and in Crush on Cupid both had great pigment and wore lovely throughout the day.  The Petal Poppin just didn't perform the same way.",color pigment quality varies by color,5 Sep 2023,JennyRed,Fenty Beauty,Blush,Yes
This stuff is amazing. I wanted to make sure it would last all day so I went into the sephora and tested the product on my hand and cheek. After 6 hours of shopping I came back ans the product was still their. very pigmented and PERFECT for my dry skin. i struggle finding a great blush because majority dissappear from my skin definitely would recommend 10/10!,YES,4 Sep 2023,akarral,Fenty Beauty,Blush,Yes
"its very sheer, and doesn’t last all day. I was really excited to try this but it faded after a couple hours. any pigment just disappeared. I recommend for anyone looking for “no makeup” looks. otherwise im sticking with all my patrick ta blushes.",never cheating on patrick ta again,28 Aug 2023,isavannuh,Fenty Beauty,Blush,Yes
This product is amazing! Not too pigmented and I love the color!,,22 Aug 2023,parketttttt,Fenty Beauty,Blush,Yes
This is THE shade. Period. I’m always so scared of purple colors but this goes on and transforms to such a beautiful pinky purple. My cheeks look like they have a natural sun kissed flush with this color!!,One of my top 3 staple items,19 Aug 2023,aniroc39,Fenty Beauty,Blush,Yes
I literally lovee this blush (it does fade a little bit but I got a darker shade than usual so it still looks good after it fades a tiny bit) but I recommend 100%,LOVEEE!,17 Aug 2023,AvaAubrielle,Fenty Beauty,Blush,Yes
i absolutely love this blush it so beautiful in my skin complexion.,,17 Aug 2023,matyyyk,Fenty Beauty,Blush,Yes
This was very little color saturation and didn’t last at all. I returned it.,Returned this product,16 Aug 2023,ErikaErin,Fenty Beauty,Blush,Yes
"this blush is so bad. i am obsessed with blushes and i also am not an expert in makeup so i’m not super picky with my products. this one is different. it is an okay color (i got crush on cupid but it says something different for some reason) but it is so hard to blend out, super smell for the price, and seeps into your skin after like 10 minutes of wearing it. i hater this product",ew..,12 Aug 2023,hannahkanyefan,Fenty Beauty,Blush,Yes
My go to blush!! I am obsessed. Blends like dream. Easy to carry in my bag. Planning to buy in more shades,Obsessed,11 Aug 2023,Niveanobel,Fenty Beauty,Blush,Yes
"This is. Beautiful product. The color is gorgeous. It stays on and does not sink into the skin. Opening the compact is a bit tricky but other than that, no complaint. I’m buying other shades asap.",Gorgeous!,10 Aug 2023,Celia2078,Fenty Beauty,Blush,Yes
i love this blush!! it looks good on my skintone & the pink is a shade to die for,,4 Aug 2023,ilovevanilla,Fenty Beauty,Blush,Yes
"long lasting, beautiful pigment and feels great on skin!!",,4 Aug 2023,irenesantos,Fenty Beauty,Blush,Yes
I love this blush!!!! I not only use it on my cheeks but also on my lips!!! It’s extremely long lasting and looks gorgeous with a clear gloss on top! I’ve bought this product 2 times and will keep re-buying it!,Love it!!!,31 Jul 2023,Bellathegoldfis,Fenty Beauty,Blush,Yes
"I love this cream blush..it’s easy to apply. The color is so pretty and it just made my cheeks pop, and it gave them a glow.",Nice and creamy and Dewey,31 Jul 2023,Raidergirlie12,Fenty Beauty,Blush,Yes
this is a really good blush and i love the color!! i recommend!!,love this blush!!,27 Jul 2023,LunaFaith,Fenty Beauty,Blush,Yes
"This is the best blush i’ve had. It looks extremely natural, I have a medium skin tone and it’s super manageable to apply and can be easily layered.",Light but beautiful,25 Jul 2023,sydluci,Fenty Beauty,Blush,Yes
Love! Perfect cream blush for those who want a natural or buildable color.,Perfect,20 Jul 2023,YOMAMAFOTWENTI,Fenty Beauty,Blush,Yes
After using this product my skin changed a lot. It is different than an normal blush or etc. it is really good and I will totally buy it again,,20 Jul 2023,Via19,Fenty Beauty,Blush,Yes
"Pretty, applies well. Rose latte is a really pretty shade on my skin tone, can be difficult to blend out if you’re too heavy handed",Pretty,19 Jul 2023,Bluemoon773,Fenty Beauty,Blush,Yes
I am in love with this product i love how creamy the formula is and i think is has a lot of pigment but not to much i think it is perfect for the summer and i definitely recommend this blush,I LOVE THIS SO MUCH,18 Jul 2023,iloveselfcare12,Fenty Beauty,Blush,Yes
"I keep hearing such good reviews about this shade in particular but it was quite patchy and almost too sticky on my skin also the color wasn't what I thought it would be. I normally prefer high pigment and opacity products that thin out as I work them into my skin. It looks pretty on other people's skin tones, just not mine.",Meh,16 Jul 2023,KatKat87,Fenty Beauty,Blush,Yes
"This is a very dark shade with a lot of beautiful gold sparkles that don't show up well in pictures but look amazing in real life! A little goes a long way with this blush, and I love using the cream formula opposed to the powder everywhere else has. It is a really light, pigmented blush that I really enjoy and can't wait to try more shades of!",,14 Jul 2023,maebso,Fenty Beauty,Blush,Yes
,,13 Jul 2023,moaryam,Fenty Beauty,Blush,Yes
"This is hands down the most beautiful blush I've ever put on. It blended great, no oily finish, plenty of pigment and buildable. I could've added more if I wanted to.  Don't be intimidated by the vibrancy, trust me it's gorgeous!",GORGEOUS fr,28 Jun 2023,Immasnowlprd,Fenty Beauty,Blush,Yes
"Rose latte is insanely gorgeous. I bought it for a friend (Black, warm midtone) as a gift because I have long coveted this shade but was confident it would look awful on me (white, neutral light). On an absolute whim I tried it from her bag the other day and it looks…incredible? Leave it to Fenty to figure out how to make a bronzey brick red look good on… everyone?

My friend was sure it wouldn’t show up because it was too close to her natural coloring (it showed up). I was convinced it would look clownish on me (it did not). No idea how they did it, but this shade is pretty universal.","I don’t know how or why this works, but it does?!",27 Jun 2023,seachangeee,Fenty Beauty,Blush,Yes
"I really loved those blush, so easy to apply and to blend, cool berry is a really  beautiful soft mauve but with my skintone it turns peachy, like almost all mauvy blush. Unfortunately I returned it.",,25 Jun 2023,Elisedo,Fenty Beauty,Blush,Yes
"Love it, perfect summer color. The pay off is a little oily so definitely use powder after",Cute,23 Jun 2023,desfaires,Fenty Beauty,Blush,Yes
"Coming from someone who never thought blush made that big of a difference, this blush is amazing. 
I was never big on blush but the shade Rose latte is the perfect shade! I like it better than my cloud paint!",Best blush I’ve tried,21 Jun 2023,jasminecas,Fenty Beauty,Blush,Yes
Love this color and the formula! Can be layered before or after powder,,21 Jun 2023,SaritaVita,Fenty Beauty,Blush,Yes
i dont like the color i got but it is cute and i love it but it gets dirty easily but it is worth it.,cute,21 Jun 2023,brendalol,Fenty Beauty,Blush,Yes
"I love this blush! The formula is buildable and easy to work with, in an era where I personally find most blushes are overly pigmented and not very user friendly. This shade is the perfect bronzey-blush.",The most beautiful “blonzer” ever,16 Jun 2023,dbad,Fenty Beauty,Blush,Yes
I wanted to love this but the color payoff just isn’t it. I wanted a nice fresh orange color for the summer but this is more of a shimmer than a blush.,Need a lot of product - can skip this one.,15 Jun 2023,Merkadoh,Fenty Beauty,Blush,Yes
My absolute favorite blush. I will be buying more colors in this. I have the cool berry. Love it.,My favorite Blush,13 Jun 2023,LisaAnn1980,Fenty Beauty,Blush,Yes
Omg RIRI I wanted to love this so baadddd😩…it just isn’t it I can tap a thousand time and it will still be no pigment and the inside gets dirty really fast😔,Unt Unt,11 Jun 2023,Ziion,Fenty Beauty,Blush,Yes
"is a really good blush but it’s hard to work with it, the blush is very pigmented so be careful.",fenty blush,8 Jun 2023,Rofri,Fenty Beauty,Blush,Yes
"Wanted to love this but it just requires so much product to build up pigment and isn’t long lasting. It does have a nice finish once you’ve applied enough, pretty glow and natural look. But for $24 and having gone through two in the past few months, I’ve found myself having to look for an alternative. Love Tower 88’s cream blush",,7 Jun 2023,BeatriceNguyen,Fenty Beauty,Blush,Yes
I got this product without looking at any reviews and was skeptical. It turned out to be great! It blends out like a dream.,Must have!,4 Jun 2023,RylaGabeline,Fenty Beauty,Blush,Yes
"Love the rose latte color, it’s not as dark as it looks. LOVE LOVE LOVE. Highly recommend for medium to tan skin like myself.",Love rose latte,3 Jun 2023,ReynaK,Fenty Beauty,Blush,Yes
i live this blush all thought its smaller then expected. its great for the skin,,2 Jun 2023,lexxvelaa,Fenty Beauty,Blush,Yes
"Just got this but I’m obsessed. Cream  blushes don’t get the hype they deserve. This blends so easily and beautiful. I especially love this pink color on my skin, gives me a sunburnt look but could also build up more color if I wanted to!!",Obsessed,1 Jun 2023,brookiecay,Fenty Beauty,Blush,Yes
