Title,Date,ReviewText,UserID,Brand,Product,CelebrityBranded
Feels Nice on LIps,27 Jan 2025,"The color UUU-Baby is a light transparent pink with a mirror-like shine and no sparkle. The color swatch on the website is accurate.  It is a non-sticky, moisturizing, thick formula that fills in any cracks and gaps in your lips. It goes well over lipstick but it is also nice to use on its own as it has a really nice feel to it. It doesn’t have any kind of long wear. It wipes off very easily and leaves a visible lip mark when I am drinking out of a glass/mug/water bottle. The applicator has a white triangular felt tip that makes applying the product easy even with my deep cupid’s bow. I thought with a title like Faux Filler there would be some plumping product added to the formula, but it is only a gloss which was a little disappointing. This color sadly washed out my lips on its own. I will likely use it with lipstick underneath all the time but I would be interested in trying a darker shade in the future.",starartist135,Huda Beauty,Lip,No
High Shine!,27 Jan 2025,"This faux filler gloss in the shade UUU-Baby delivers some serious shine! The shade is a light, milky pinkish-purple infused with moisturizing ingredients that really smooth and soften lips, blurring the look of fine lines. The staying power isn’t the greatest so I only apply after eating.",michellew925,Huda Beauty,Lip,No
Feels like filler to my lips,27 Jan 2025,This has been my absolute favorite since I started using it. The color is super pretty and gives a flushed look to my makeup. Feels great on my lips on application. Feels like filler on my lips which is so cool,Chiranjain,Huda Beauty,Lip,No
Very nice lipgloss,27 Jan 2025,"I was gifted this lipgloss complementary from huda beauty. First of all this smells so good and feels really hydrating on my lips. It’s a pretty versatile color, I can wear it by itself for a more neutral look or pair it with a darker lipgloss. It stays on my lips for a couple of hours and leaves my lips feeling pretty soft.",April41103,Huda Beauty,Lip,No
Shiny Glass Like Finish,27 Jan 2025,I am loving the Huda Beauty Faux Filler Shiny Non Sticky Lip Gloss in color UUU-Baby electric lilac that has subtle hues of pink. This lip gloss provides hydration and gives my lips an extra shiny glass like finish. I constantly find myself reaching for this lip gloss after I’ve completed my make up routine. If you are looking to elevate your look you have to try the Huda Beauty Faux Filler Shiny Non Sticky Lip Gloss.,HeatherReed94,Huda Beauty,Lip,No
Glossy!,27 Jan 2025,"Loveeeeeeee, this new Huda Beauty Gloss in shade Uuu Baby is so pretty, the perfect light purple shade that makes your lips look so stunning. The formula of these glosses are so incredible. Highly recommend it!",BettyCeleste1,Huda Beauty,Lip,No
Worth trying!!,27 Jan 2025,This lip gloss is so fresh and pretty. It's a light lilac color and goes on slightly pink. It's not very pigmented so I like using this the most when aiming for a light gloss effect! I like the size because you clearly get a nice amount of product.,Dorothydee3,Huda Beauty,Lip,No
Incredible shiny,27 Jan 2025,"to begin with, this gloss has a different applicator shape, it is much more convenient to apply the gloss in the corners of the lips, secondly, the gloss is just wow, super shiny, but the most important thing is that it is not sticky and has a dense texture, that is, the declared and real color match))",Mursik,Huda Beauty,Lip,No
The most comfortable lip gloss in my arsenal.,27 Jan 2025,"The Huda Beauty Faux Filler Gloss in ""Uuu Baby"" delivers a high shine, non sticky finish with a subtle lilac tint. It feels hydrating on my lips and does a decent job of blurring fine lines. While the ""faux filler"" effect might be minimal, it's a pretty and comfortable gloss option for everyday wear.
Pros are that it gives off a high shine. It's not sticky, and very hydrating with a beautiful subtle color.
Now for the cons which there just aren't many except I have only noticed a minimal ""faux filler"" effect. I think the hyaluronic acid just slightly plumps my lips. However it is nice, and very comfortable to wear.
Overall I think it does a very decent option for those seeking a comfortable, high shine gloss with a touch of color.",Poppies1977,Huda Beauty,Lip,No
Super hydrating,27 Jan 2025,"I just love the UBE - FAUX FILLER GLOSS it provides great hydration to the lips, love the lite tint that looks super natural, I have been using it daily and love it. Love the packaging it's so aestheticly pleasing. It's a must buy
I received this product in exchange for my honest review.",MelieGB,Huda Beauty,Lip,No
Need every color,27 Jan 2025,This product is so beautiful and not sticky at all . I will be repurchasing,itsLeaLennon,Huda Beauty,Lip,No
Love this gloss!,26 Jan 2025,"This faux filler gloss by Huda Beauty has been my absolute new favorite! To start I am obsessed with the tube. Although it is a little big, the look and pretty tube makes up for needing a little extra room in the makeup bag. It felt nice and super soft on my lips and it really made them look more filled and luscious. I loved the shade of the gloss which was perfect for what I’ve been looking for. I never would get filler, but this seems like it comes pretty close to the real deal!!",corinnegog,Huda Beauty,Lip,No
,26 Jan 2025,"The formula of these glosses feels really nice. They’re cushiony, smooth, and have a really nice shine. This shade doesn’t show up super well but I do like the subtle wash of color it gives and that it has a cooler tone.",egillingham,Huda Beauty,Lip,No
,26 Jan 2025,"It’s sheer enough for a natural look. The formula is smooth and non-sticky, which is a win for anyone who dislikes the tackiness of some glosses. It feels lightweight and comfortable on the lips, perfect for all-day wear.",rociom04,Huda Beauty,Lip,No
Not completely sold,26 Jan 2025,My first gloss from Huda beauty. I wasn’t sure what to expect especially from a lilac color. The color works great for me on top of a lip shade but not alone. As for the texture it’s thick but not stick. It’s a gloss you’re aware it’s on your lips. It’s not one I would reach for too much since I feel very sensitive to what’s on my lips.,heyjay21,Huda Beauty,Lip,No
,26 Jan 2025,"One of my favorite gloss formulas. This one feels lightweight and doesn’t feel heavy or sticky. I also love the new shade part of the Ube line as it gives a flattering cool pink finish without being too over powering on my medium tan skin. It looks beautiful on its own, with lip liner or over a pink / mauve lipstick.",aishasiddiqui,Huda Beauty,Lip,No
Great,26 Jan 2025,"I really like using this lip gloss, it has a very soft texture and the color is just amazing, it does not stick or roll on the lips, convenient and cute packaging and a very pleasant smell. I am very pleased to take such a cute lip gloss out of my bag.",Hiosan,Huda Beauty,Lip,No
Universal pink for the girls girls!,26 Jan 2025,"I was gifted the Huda Beauty Ube Faux Filter Gloss in exchange for my honest review. I absolutely love the color—it’s a gorgeous and universal pink that works for any skin tone ! The formula is perfect: not too sticky or runny, and it adds the right amount of shine without feeling heavy. Highly recommend for a natural or glam vibe!This will be my go to pink",mochabombshell,Huda Beauty,Lip,No
,26 Jan 2025,"This gloss is beautiful and non sticky, it’s a very thick consistency so it really coats your lips and makes them look juicy. The pinky tint to it isn’t as noticeable as it seems in the tube, it’s very subtle. Overall amazing gloss that I keep with me at all times!",seegs,Huda Beauty,Lip,No
Love,26 Jan 2025,"I recently tried the Huda Beauty Lip Gloss, and here’s my take The packaging is sleek and stylish, typical of Huda Beauty products. The applicator is well-designed, making it easy to apply the gloss evenly. The formula is impressive—it’s non-sticky and feels comfortable on the lips, which is a huge plus for me. The gloss provides a high-shine finish that lasts for hours without needing frequent reapplication. One of the standout features is the range of shades available. Whether you’re looking for a sheer, natural look or something more pigmented and bold. Overall, I’d highly recommend the Huda Beauty Lip Gloss if you’re looking for a high-quality, long-lasting gloss that feels great and looks stunning.",129amym,Huda Beauty,Lip,No
,26 Jan 2025,I am sad to say this was not my favorite. Maybe it is just the milky color of this that washes me out or the thick texture but this does not look great on me. The packaging is very pretty and the other colors in this line are much nicer on the lips.,VSPinkGirl,Huda Beauty,Lip,No
Lovely shade and gloss,26 Jan 2025,"The Huda Faux Filler is everything you want in a lipgloss. It is pigmented full coverage, but still feels like a gloss. I was impressed in the consistency of this gloss and the plumping effect it gave my lips. Its a gorgeous shade perfect for year round lips.",kimber0917,Huda Beauty,Lip,No
Beautiful,26 Jan 2025,"I love, love, love this product! It's so smooth and not sticky at all. It gives the perfect barely there pop of pink to the lips!",AloraDora123,Huda Beauty,Lip,No
,26 Jan 2025,The lip is very nice for a daily use. The color is not very deep and is a good color. It is not sticky. The color could stay for a quite long time. The smell is light and good. Nice to have it and like it so much.,bonemoavk,Huda Beauty,Lip,No
Looks great,26 Jan 2025,This is an amazing lip gloss it makes my lips look so smooth and shiny. I love it has vegan collagen. It feels lightweight and the color looks great. I will definitely recommend and I will definitely buy again.,freddy190,Huda Beauty,Lip,No
Excellent Gloss and Filler!,25 Jan 2025,"My wife’s new go to lip gloss! She really loves the fact that it makes her lips fuller without the annoying tingling sensation. Her lips appear super glossy and full for hours after applying. She’s very happy with this lip gloss, I watch her apply it multiple times per day!",Gpark91,Huda Beauty,Lip,No
really like scent and color,25 Jan 2025,"This is such a pretty color, I love this gloss. It is very pretty, not sticky feeling and easy to apply. I really like the applicator. It doesn't last super long, but it doesn't dry out my lips and it is easy to reapply, so I don't really mind that it doesn't last through lunch.",Monicae26,Huda Beauty,Lip,No
,25 Jan 2025,"The Faux Filler Gloss really helps to step my makeup look.  I usually wear a natural makeup look.  When I include the Faux Filler Gloss, it really enhances one of my best features nicely with a beautiful finish.  This gloss feels great on my lips and is not sticky.",JenniferMeans,Huda Beauty,Lip,No
